Results of cspell linter (version 6.18.1)
See documentation on https://megalinter.io/6.18.0/descriptors/spell_cspell/
-----------------------------------------------

❌ [ERROR] for workspace /github/workspace
/github/workspace/megalinter-reports/updated_sources/megalinter-reports/updated_sources/megalinter-reports/updated_sources/megalinter-reports/copy-paste/html/jscpd-report.json:93319:1580 - Unknown word (nowrap)
/github/workspace/megalinter-reports/updated_sources/megalinter-reports/updated_sources/megalinter-reports/updated_sources/megalinter-reports/copy-paste/html/jscpd-report.json:93355:553 - Unknown word (scrollblock)
/github/workspace/megalinter-reports/updated_sources/megalinter-reports/updated_sources/megalinter-reports/updated_sources/megalinter-reports/copy-paste/html/jscpd-report.json:93355:1243 - Unknown word (scrollblock)
/github/workspace/megalinter-reports/updated_sources/megalinter-reports/updated_sources/megalinter-reports/updated_sources/megalinter-reports/copy-paste/html/jscpd-report.json:93355:1787 - Unknown word (scrollbars)
/github/workspace/megalinter-reports/updated_sources/megalinter-reports/updated_sources/megalinter-reports/updated_sources/megalinter-reports/copy-paste/html/jscpd-report.json:93355:1998 - Unknown word (backface)
/github/workspace/megalinter-reports/updated_sources/megalinter-reports/updated_sources/megalinter-reports/updated_sources/megalinter-reports/copy-paste/html/jscpd-report.json:93355:2073 - Unknown word (backface)
/github/workspace/megalinter-reports/updated_sources/megalinter-reports/updated_sources/megalinter-reports/updated_sources/megalinter-reports/copy-paste/html/jscpd-report.json:93355:2170 - Unknown word (backface)
/github/workspace/megalinter-reports/updated_sources/megalinter-reports/updated_sources/megalinter-reports/updated_sources/megalinter-reports/copy-paste/html/jscpd-report.json:93355:2250 - Unknown word (backface)
/github/workspace/megalinter-reports/updated_sources/megalinter-reports/updated_sources/megalinter-reports/updated_sources/megalinter-reports/copy-paste/html/jscpd-report.json:93355:9946 - Unknown word (thead)
/github/workspace/megalinter-reports/updated_sources/megalinter-reports/updated_sources/megalinter-reports/updated_sources/megalinter-reports/copy-paste/html/jscpd-report.json:93355:10114 - Unknown word (thead)
/github/workspace/megalinter-reports/updated_sources/megalinter-reports/updated_sources/megalinter-reports/updated_sources/megalinter-reports/copy-paste/html/jscpd-report.json:93355:10625 - Unknown word (solidvar)
/github/workspace/megalinter-reports/updated_sources/megalinter-reports/updated_sources/megalinter-reports/updated_sources/megalinter-reports/copy-paste/html/jscpd-report.json:93355:13314 - Unknown word (siderbar)
/github/workspace/megalinter-reports/updated_sources/megalinter-reports/updated_sources/megalinter-reports/updated_sources/megalinter-reports/copy-paste/html/jscpd-report.json:93355:13643 - Unknown word (keyframes)
/github/workspace/megalinter-reports/updated_sources/megalinter-reports/updated_sources/megalinter-reports/updated_sources/megalinter-reports/copy-paste/html/jscpd-report.json:95623:1232 - Unknown word (swiper)
/github/workspace/megalinter-reports/updated_sources/megalinter-reports/updated_sources/megalinter-reports/updated_sources/megalinter-reports/copy-paste/html/jscpd-report.json:95767:82 - Unknown word (nowrap)
/github/workspace/megalinter-reports/updated_sources/megalinter-reports/updated_sources/megalinter-reports/updated_sources/megalinter-reports/copy-paste/html/jscpd-report.json:95875:553 - Unknown word (scrollblock)
/github/workspace/megalinter-reports/updated_sources/megalinter-reports/updated_sources/megalinter-reports/updated_sources/megalinter-reports/copy-paste/html/jscpd-report.json:95875:1243 - Unknown word (scrollblock)
/github/workspace/megalinter-reports/updated_sources/megalinter-reports/updated_sources/megalinter-reports/updated_sources/megalinter-reports/copy-paste/html/jscpd-report.json:95875:1787 - Unknown word (scrollbars)
/github/workspace/megalinter-reports/updated_sources/megalinter-reports/updated_sources/megalinter-reports/updated_sources/megalinter-reports/copy-paste/html/jscpd-report.json:95875:1998 - Unknown word (backface)
/github/workspace/megalinter-reports/updated_sources/megalinter-reports/updated_sources/megalinter-reports/updated_sources/megalinter-reports/copy-paste/html/jscpd-report.json:95911:4359 - Unknown word (solidvar)
/github/workspace/megalinter-reports/updated_sources/megalinter-reports/updated_sources/megalinter-reports/updated_sources/megalinter-reports/copy-paste/html/jscpd-report.json:95911:7377 - Unknown word (keyframes)
/github/workspace/megalinter-reports/updated_sources/megalinter-reports/updated_sources/megalinter-reports/updated_sources/megalinter-reports/copy-paste/html/jscpd-report.json:96487:1612 - Unknown word (nowrap)
/github/workspace/megalinter-reports/updated_sources/megalinter-reports/updated_sources/megalinter-reports/updated_sources/megalinter-reports/copy-paste/html/jscpd-report.json:96523:553 - Unknown word (scrollblock)
/github/workspace/megalinter-reports/updated_sources/megalinter-reports/updated_sources/megalinter-reports/updated_sources/megalinter-reports/copy-paste/html/jscpd-report.json:96523:1787 - Unknown word (scrollbars)
/github/workspace/megalinter-reports/updated_sources/megalinter-reports/updated_sources/megalinter-reports/updated_sources/megalinter-reports/copy-paste/html/jscpd-report.json:96523:10625 - Unknown word (solidvar)
/github/workspace/megalinter-reports/updated_sources/megalinter-reports/updated_sources/megalinter-reports/updated_sources/megalinter-reports/copy-paste/html/jscpd-report.json:96523:13643 - Unknown word (keyframes)
/github/workspace/megalinter-reports/updated_sources/megalinter-reports/updated_sources/megalinter-reports/updated_sources/megalinter-reports/copy-paste/html/jscpd-report.json:96595:254 - Unknown word (macbook)
/github/workspace/megalinter-reports/updated_sources/megalinter-reports/updated_sources/megalinter-reports/updated_sources/megalinter-reports/copy-paste/html/jscpd-report.json:96595:442 - Unknown word (choise)
/github/workspace/megalinter-reports/updated_sources/megalinter-reports/updated_sources/megalinter-reports/updated_sources/megalinter-reports/copy-paste/html/jscpd-report.json:96595:513 - Unknown word (macbook)
/github/workspace/megalinter-reports/updated_sources/megalinter-reports/updated_sources/megalinter-reports/updated_sources/megalinter-reports/copy-paste/html/jscpd-report.json:96631:133 - Unknown word (tfocusable)
/github/workspace/megalinter-reports/updated_sources/megalinter-reports/updated_sources/megalinter-reports/updated_sources/megalinter-reports/copy-paste/html/jscpd-report.json:97639:826 - Unknown word (ILIKE)
/github/workspace/megalinter-reports/updated_sources/megalinter-reports/updated_sources/megalinter-reports/updated_sources/megalinter-reports/copy-paste/html/jscpd-report.json:97639:972 - Unknown word (ILIKE)
/github/workspace/megalinter-reports/updated_sources/megalinter-reports/updated_sources/megalinter-reports/updated_sources/megalinter-reports/copy-paste/html/jscpd-report.json:100123:198 - Unknown word (ILIKE)
/github/workspace/megalinter-reports/updated_sources/megalinter-reports/updated_sources/megalinter-reports/updated_sources/megalinter-reports/copy-paste/html/jscpd-report.json:100735:159 - Unknown word (signups)
/github/workspace/megalinter-reports/updated_sources/megalinter-reports/updated_sources/megalinter-reports/updated_sources/megalinter-reports/copy-paste/html/jscpd-report.json:100735:268 - Unknown word (signups)
/github/workspace/megalinter-reports/updated_sources/megalinter-reports/updated_sources/megalinter-reports/updated_sources/megalinter-reports/copy-paste/html/jscpd-report.json:101998:54 - Unknown word (kpis)
/github/workspace/megalinter-reports/updated_sources/megalinter-reports/updated_sources/megalinter-reports/updated_sources/megalinter-reports/copy-paste/html/jscpd-report.json:103111:101 - Unknown word (sharings)
/github/workspace/megalinter-reports/updated_sources/megalinter-reports/updated_sources/megalinter-reports/updated_sources/megalinter-reports/copy-paste/html/jscpd-report.json:103147:101 - Unknown word (sharings)
/github/workspace/megalinter-reports/updated_sources/megalinter-reports/updated_sources/megalinter-reports/updated_sources/megalinter-reports/copy-paste/html/jscpd-report.json:103183:101 - Unknown word (sharings)
/github/workspace/megalinter-reports/updated_sources/megalinter-reports/updated_sources/megalinter-reports/updated_sources/megalinter-reports/copy-paste/html/jscpd-report.json:104587:1017 - Unknown word (Passwordless)
/github/workspace/megalinter-reports/updated_sources/megalinter-reports/updated_sources/megalinter-reports/updated_sources/megalinter-reports/copy-paste/html/jscpd-report.json:104695:171 - Unknown word (requried)
/github/workspace/megalinter-reports/updated_sources/megalinter-reports/updated_sources/megalinter-reports/updated_sources/megalinter-reports/copy-paste/html/jscpd-report.json:106099:1043 - Unknown word (wasabisys)
/github/workspace/megalinter-reports/updated_sources/megalinter-reports/updated_sources/megalinter-reports/updated_sources/megalinter-reports/copy-paste/html/jscpd-report.json:106099:1630 - Unknown word (fbstate)
/github/workspace/megalinter-reports/updated_sources/megalinter-reports/updated_sources/megalinter-reports/updated_sources/megalinter-reports/copy-paste/html/jscpd-report.json:106135:1359 - Unknown word (FIVERR)
/github/workspace/megalinter-reports/updated_sources/megalinter-reports/updated_sources/megalinter-reports/updated_sources/megalinter-reports/copy-paste/html/jscpd-report.json:106135:1408 - Unknown word (FIVERR)
/github/workspace/megalinter-reports/updated_sources/megalinter-reports/updated_sources/megalinter-reports/updated_sources/megalinter-reports/copy-paste/html/jscpd-report.json:106135:1439 - Unknown word (tkeycloak)
/github/workspace/megalinter-reports/updated_sources/megalinter-reports/updated_sources/megalinter-reports/updated_sources/megalinter-reports/copy-paste/html/jscpd-report.json:106135:1482 - Unknown word (KEYCLOAK)
/github/workspace/megalinter-reports/updated_sources/megalinter-reports/updated_sources/megalinter-reports/updated_sources/megalinter-reports/copy-paste/html/jscpd-report.json:106135:1525 - Unknown word (KEYCLOAK)
/github/workspace/megalinter-reports/updated_sources/megalinter-reports/updated_sources/megalinter-reports/updated_sources/megalinter-reports/copy-paste/html/jscpd-report.json:106135:1570 - Unknown word (KEYCLOAK)
/github/workspace/megalinter-reports/updated_sources/megalinter-reports/updated_sources/megalinter-reports/updated_sources/megalinter-reports/copy-paste/html/jscpd-report.json:106135:1619 - Unknown word (KEYCLOAK)
/github/workspace/megalinter-reports/updated_sources/megalinter-reports/updated_sources/megalinter-reports/updated_sources/megalinter-reports/copy-paste/html/jscpd-report.json:106135:1673 - Unknown word (KEYCLOAK)
/github/workspace/megalinter-reports/updated_sources/megalinter-reports/updated_sources/megalinter-reports/updated_sources/megalinter-reports/copy-paste/html/jscpd-report.json:106462:32 - Unknown word (keycloak)
/github/workspace/megalinter-reports/updated_sources/megalinter-reports/updated_sources/megalinter-reports/updated_sources/megalinter-reports/copy-paste/html/jscpd-report.json:106747:313 - Unknown word (dashborad)
/github/workspace/megalinter-reports/updated_sources/megalinter-reports/updated_sources/megalinter-reports/updated_sources/megalinter-reports/copy-paste/html/jscpd-report.json:106783:301 - Unknown word (Tiem)
/github/workspace/megalinter-reports/updated_sources/megalinter-reports/updated_sources/megalinter-reports/updated_sources/megalinter-reports/copy-paste/html/jscpd-report.json:106783:720 - Unknown word (Ddescription)
/github/workspace/megalinter-reports/updated_sources/megalinter-reports/updated_sources/megalinter-reports/updated_sources/megalinter-reports/copy-paste/html/jscpd-report.json:106819:229 - Unknown word (Estiamte)
/github/workspace/megalinter-reports/updated_sources/megalinter-reports/updated_sources/megalinter-reports/updated_sources/megalinter-reports/copy-paste/html/jscpd-report.json:106819:384 - Unknown word (Estiamte)
/github/workspace/megalinter-reports/updated_sources/megalinter-reports/updated_sources/megalinter-reports/updated_sources/megalinter-reports/copy-paste/html/jscpd-report.json:106819:654 - Unknown word (Decription)
/github/workspace/megalinter-reports/updated_sources/megalinter-reports/updated_sources/megalinter-reports/updated_sources/megalinter-reports/copy-paste/html/jscpd-report.json:107215:215 - Unknown word (dashborad)
/github/workspace/megalinter-reports/updated_sources/megalinter-reports/updated_sources/megalinter-reports/updated_sources/megalinter-reports/copy-paste/html/jscpd-report.json:107251:404 - Unknown word (dashborad)
/github/workspace/megalinter-reports/updated_sources/megalinter-reports/updated_sources/megalinter-reports/updated_sources/megalinter-reports/copy-paste/html/jscpd-report.json:108043:324 - Unknown word (dashborad)
/github/workspace/megalinter-reports/updated_sources/megalinter-reports/updated_sources/megalinter-reports/updated_sources/megalinter-reports/copy-paste/html/jscpd-report.json:108439:732 - Unknown word (Drodpwon)
/github/workspace/megalinter-reports/updated_sources/megalinter-reports/updated_sources/megalinter-reports/updated_sources/megalinter-reports/copy-paste/html/jscpd-report.json:108583:460 - Unknown word (dashborad)
/github/workspace/megalinter-reports/updated_sources/megalinter-reports/updated_sources/megalinter-reports/updated_sources/megalinter-reports/copy-paste/html/jscpd-report.json:108907:25 - Unknown word (tgoalstime)
/github/workspace/megalinter-reports/updated_sources/megalinter-reports/updated_sources/megalinter-reports/updated_sources/megalinter-reports/copy-paste/html/jscpd-report.json:108907:69 - Unknown word (tgoalstime)
/github/workspace/megalinter-reports/updated_sources/megalinter-reports/updated_sources/megalinter-reports/updated_sources/megalinter-reports/copy-paste/html/jscpd-report.json:108907:142 - Unknown word (tgoalstime)
/github/workspace/megalinter-reports/updated_sources/megalinter-reports/updated_sources/megalinter-reports/updated_sources/megalinter-reports/copy-paste/html/jscpd-report.json:108907:191 - Unknown word (tgoalstime)
/github/workspace/megalinter-reports/updated_sources/megalinter-reports/updated_sources/megalinter-reports/updated_sources/megalinter-reports/copy-paste/html/jscpd-report.json:108907:237 - Unknown word (tgoalstime)
/github/workspace/megalinter-reports/updated_sources/megalinter-reports/updated_sources/megalinter-reports/updated_sources/megalinter-reports/copy-paste/html/jscpd-report.json:109015:119 - Unknown word (dafault)
/github/workspace/megalinter-reports/updated_sources/megalinter-reports/updated_sources/megalinter-reports/updated_sources/megalinter-reports/copy-paste/html/jscpd-report.json:109663:1059 - Unknown word (Drodpwon)
/github/workspace/megalinter-reports/updated_sources/megalinter-reports/updated_sources/megalinter-reports/updated_sources/megalinter-reports/copy-paste/html/jscpd-report.json:109663:1160 - Unknown word (Inputvisible)
/github/workspace/megalinter-reports/updated_sources/megalinter-reports/updated_sources/megalinter-reports/updated_sources/megalinter-reports/copy-paste/html/jscpd-report.json:109951:370 - Unknown word (Estiamte)
/github/workspace/megalinter-reports/updated_sources/megalinter-reports/updated_sources/megalinter-reports/updated_sources/megalinter-reports/copy-paste/html/jscpd-report.json:109951:517 - Unknown word (Estiamte)
/github/workspace/megalinter-reports/updated_sources/megalinter-reports/updated_sources/megalinter-reports/updated_sources/megalinter-reports/copy-paste/html/jscpd-report.json:109951:774 - Unknown word (Decription)
/github/workspace/megalinter-reports/updated_sources/megalinter-reports/updated_sources/megalinter-reports/updated_sources/megalinter-reports/copy-paste/html/jscpd-report.json:109987:214 - Unknown word (Estiamte)
/github/workspace/megalinter-reports/updated_sources/megalinter-reports/updated_sources/megalinter-reports/updated_sources/megalinter-reports/copy-paste/html/jscpd-report.json:109987:618 - Unknown word (Decription)
/github/workspace/megalinter-reports/updated_sources/megalinter-reports/updated_sources/megalinter-reports/updated_sources/megalinter-reports/copy-paste/html/jscpd-report.json:110239:789 - Unknown word (collectevents)
/github/workspace/megalinter-reports/updated_sources/megalinter-reports/updated_sources/megalinter-reports/updated_sources/megalinter-reports/copy-paste/html/jscpd-report.json:110779:667 - Unknown word (collectevents)
/github/workspace/megalinter-reports/updated_sources/megalinter-reports/updated_sources/megalinter-reports/updated_sources/megalinter-reports/copy-paste/html/jscpd-report.json:111139:38 - Unknown word (collectevents)
/github/workspace/megalinter-reports/updated_sources/megalinter-reports/updated_sources/megalinter-reports/updated_sources/megalinter-reports/copy-paste/html/jscpd-report.json:112147:424 - Unknown word (Millis)
/github/workspace/megalinter-reports/updated_sources/megalinter-reports/updated_sources/megalinter-reports/updated_sources/megalinter-reports/copy-paste/html/jscpd-report.json:112147:457 - Unknown word (Millis)
/github/workspace/megalinter-reports/updated_sources/megalinter-reports/updated_sources/megalinter-reports/updated_sources/megalinter-reports/copy-paste/html/jscpd-report.json:112147:496 - Unknown word (Millis)
/github/workspace/megalinter-reports/updated_sources/megalinter-reports/updated_sources/megalinter-reports/updated_sources/megalinter-reports/copy-paste/html/jscpd-report.json:112147:528 - Unknown word (Millis)
/github/workspace/megalinter-reports/updated_sources/megalinter-reports/updated_sources/megalinter-reports/updated_sources/megalinter-reports/copy-paste/html/jscpd-report.json:112147:566 - Unknown word (Millis)
/github/workspace/megalinter-reports/updated_sources/megalinter-reports/updated_sources/megalinter-reports/updated_sources/megalinter-reports/copy-paste/html/jscpd-report.json:112867:84 - Unknown word (nsed)
/github/workspace/megalinter-reports/updated_sources/megalinter-reports/updated_sources/megalinter-reports/updated_sources/megalinter-reports/copy-paste/html/jscpd-report.json:112867:131 - Unknown word (nsed)
/github/workspace/megalinter-reports/updated_sources/megalinter-reports/updated_sources/megalinter-reports/updated_sources/megalinter-reports/copy-paste/html/jscpd-report.json:112867:178 - Unknown word (nsed)
/github/workspace/megalinter-reports/updated_sources/megalinter-reports/updated_sources/megalinter-reports/updated_sources/megalinter-reports/copy-paste/html/jscpd-report.json:112867:233 - Unknown word (nsed)
/github/workspace/megalinter-reports/updated_sources/megalinter-reports/updated_sources/megalinter-reports/updated_sources/megalinter-reports/copy-paste/html/jscpd-report.json:112867:294 - Unknown word (nsed)
/github/workspace/megalinter-reports/updated_sources/megalinter-reports/updated_sources/megalinter-reports/updated_sources/megalinter-reports/copy-paste/html/jscpd-report.json:112867:1300 - Unknown word (nenvsubst)
33/94 ./megalinter-reports/updated_sources/megalinter-reports/updated_sources/megalinter-reports/updated_sources/megalinter-reports/linters_logs/WARNING-SPELL_CSPELL.log 186.18ms X
/github/workspace/megalinter-reports/updated_sources/megalinter-reports/updated_sources/megalinter-reports/updated_sources/megalinter-reports/linters_logs/WARNING-SPELL_CSPELL.log:259:14 - Unknown word (pnpm)
34/94 ./megalinter-reports/updated_sources/megalinter-reports/updated_sources/megalinter-reports/updated_sources/megalinter-reports/megalinter.log 121987.76ms X
/github/workspace/megalinter-reports/updated_sources/megalinter-reports/updated_sources/megalinter-reports/updated_sources/megalinter-reports/megalinter.log:17:25 - Unknown word (GOODCHECK)
/github/workspace/megalinter-reports/updated_sources/megalinter-reports/updated_sources/megalinter-reports/updated_sources/megalinter-reports/megalinter.log:17:99 - Unknown word (goodcheck)
/github/workspace/megalinter-reports/updated_sources/megalinter-reports/updated_sources/megalinter-reports/updated_sources/megalinter-reports/megalinter.log:18:2 - Unknown word (Semgrep)
/github/workspace/megalinter-reports/updated_sources/megalinter-reports/updated_sources/megalinter-reports/updated_sources/megalinter-reports/megalinter.log:18:40 - Unknown word (ruleset)
/github/workspace/megalinter-reports/updated_sources/megalinter-reports/updated_sources/megalinter-reports/updated_sources/megalinter-reports/megalinter.log:19:20 - Unknown word (PROSELINT)
/github/workspace/megalinter-reports/updated_sources/megalinter-reports/updated_sources/megalinter-reports/updated_sources/megalinter-reports/megalinter.log:19:95 - Unknown word (proselintrc)
/github/workspace/megalinter-reports/updated_sources/megalinter-reports/updated_sources/megalinter-reports/updated_sources/megalinter-reports/megalinter.log:19:110 - Unknown word (proselint)
/github/workspace/megalinter-reports/updated_sources/megalinter-reports/updated_sources/megalinter-reports/updated_sources/megalinter-reports/megalinter.log:20:18 - Unknown word (SQLFLUFF)
/github/workspace/megalinter-reports/updated_sources/megalinter-reports/updated_sources/megalinter-reports/updated_sources/megalinter-reports/megalinter.log:20:92 - Unknown word (sqlfluff)
/github/workspace/megalinter-reports/updated_sources/megalinter-reports/updated_sources/megalinter-reports/updated_sources/megalinter-reports/megalinter.log:21:20 - Unknown word (SWIFTLINT)
/github/workspace/megalinter-reports/updated_sources/megalinter-reports/updated_sources/megalinter-reports/updated_sources/megalinter-reports/megalinter.log:21:95 - Unknown word (swiftlint)
/github/workspace/megalinter-reports/updated_sources/megalinter-reports/updated_sources/megalinter-reports/updated_sources/megalinter-reports/megalinter.log:23:72 - Unknown word (KUBECONFORM)
/github/workspace/megalinter-reports/updated_sources/megalinter-reports/updated_sources/megalinter-reports/updated_sources/megalinter-reports/megalinter.log:23:96 - Unknown word (KUBEVAL)
/github/workspace/megalinter-reports/updated_sources/megalinter-reports/updated_sources/megalinter-reports/updated_sources/megalinter-reports/megalinter.log:23:138 - Unknown word (GOODCHECK)
/github/workspace/megalinter-reports/updated_sources/megalinter-reports/updated_sources/megalinter-reports/updated_sources/megalinter-reports/megalinter.log:23:160 - Unknown word (SEMGREP)
/github/workspace/megalinter-reports/updated_sources/megalinter-reports/updated_sources/megalinter-reports/updated_sources/megalinter-reports/megalinter.log:23:180 - Unknown word (SFDX)
/github/workspace/megalinter-reports/updated_sources/megalinter-reports/updated_sources/megalinter-reports/updated_sources/megalinter-reports/megalinter.log:23:210 - Unknown word (SFDX)
/github/workspace/megalinter-reports/updated_sources/megalinter-reports/updated_sources/megalinter-reports/updated_sources/megalinter-reports/megalinter.log:23:240 - Unknown word (SFDX)
/github/workspace/megalinter-reports/updated_sources/megalinter-reports/updated_sources/megalinter-reports/updated_sources/megalinter-reports/megalinter.log:23:264 - Unknown word (PROSELINT)
/github/workspace/megalinter-reports/updated_sources/megalinter-reports/updated_sources/megalinter-reports/updated_sources/megalinter-reports/megalinter.log:23:279 - Unknown word (SQLFLUFF)
/github/workspace/megalinter-reports/updated_sources/megalinter-reports/updated_sources/megalinter-reports/updated_sources/megalinter-reports/megalinter.log:23:295 - Unknown word (SWIFTLINT)
/github/workspace/megalinter-reports/updated_sources/megalinter-reports/updated_sources/megalinter-reports/updated_sources/megalinter-reports/megalinter.log:25:3 - Unknown word (endgroup)
/github/workspace/megalinter-reports/updated_sources/megalinter-reports/updated_sources/megalinter-reports/updated_sources/megalinter-reports/megalinter.log:26:47 - Unknown word (analyse)
/github/workspace/megalinter-reports/updated_sources/megalinter-reports/updated_sources/megalinter-reports/updated_sources/megalinter-reports/megalinter.log:125:72 - Unknown word (cdxml)
/github/workspace/megalinter-reports/updated_sources/megalinter-reports/updated_sources/megalinter-reports/updated_sources/megalinter-reports/megalinter.log:125:86 - Unknown word (cljc)
/github/workspace/megalinter-reports/updated_sources/megalinter-reports/updated_sources/megalinter-reports/updated_sources/megalinter-reports/megalinter.log:125:376 - Unknown word (proto)
/github/workspace/megalinter-reports/updated_sources/megalinter-reports/updated_sources/megalinter-reports/updated_sources/megalinter-reports/megalinter.log:125:436 - Unknown word (raku)
/github/workspace/megalinter-reports/updated_sources/megalinter-reports/updated_sources/megalinter-reports/updated_sources/megalinter-reports/megalinter.log:125:443 - Unknown word (rakumod)
/github/workspace/megalinter-reports/updated_sources/megalinter-reports/updated_sources/megalinter-reports/updated_sources/megalinter-reports/megalinter.log:125:453 - Unknown word (rakutest)
/github/workspace/megalinter-reports/updated_sources/megalinter-reports/updated_sources/megalinter-reports/updated_sources/megalinter-reports/megalinter.log:126:35 - Unknown word (Jenkinsfile)
/github/workspace/megalinter-reports/updated_sources/megalinter-reports/updated_sources/megalinter-reports/updated_sources/megalinter-reports/megalinter.log:126:58 - Unknown word (Snakefile)
/github/workspace/megalinter-reports/updated_sources/megalinter-reports/updated_sources/megalinter-reports/updated_sources/megalinter-reports/megalinter.log:138:18 - Unknown word (jsonlint)
/github/workspace/megalinter-reports/updated_sources/megalinter-reports/updated_sources/megalinter-reports/updated_sources/megalinter-reports/megalinter.log:145:18 - Unknown word (dustilock)
/github/workspace/megalinter-reports/updated_sources/megalinter-reports/updated_sources/megalinter-reports/updated_sources/megalinter-reports/megalinter.log:149:18 - Unknown word (syft)
/github/workspace/megalinter-reports/updated_sources/megalinter-reports/updated_sources/megalinter-reports/updated_sources/megalinter-reports/megalinter.log:156:3 - Unknown word (endgroup)
/github/workspace/megalinter-reports/updated_sources/megalinter-reports/updated_sources/megalinter-reports/updated_sources/megalinter-reports/megalinter.log:162:3 - Unknown word (endgroup)
/github/workspace/megalinter-reports/updated_sources/megalinter-reports/updated_sources/megalinter-reports/updated_sources/megalinter-reports/megalinter.log:188:3 - Unknown word (endgroup)
/github/workspace/megalinter-reports/updated_sources/megalinter-reports/updated_sources/megalinter-reports/updated_sources/megalinter-reports/megalinter.log:194:3 - Unknown word (endgroup)
/github/workspace/megalinter-reports/updated_sources/megalinter-reports/updated_sources/megalinter-reports/updated_sources/megalinter-reports/megalinter.log:244:30 - Unknown word (ngsw)
/github/workspace/megalinter-reports/updated_sources/megalinter-reports/updated_sources/megalinter-reports/updated_sources/megalinter-reports/megalinter.log:245:30 - Unknown word (ngsw)
/github/workspace/megalinter-reports/updated_sources/megalinter-reports/updated_sources/megalinter-reports/updated_sources/megalinter-reports/megalinter.log:248:32 - Unknown word (ngsw)
/github/workspace/megalinter-reports/updated_sources/megalinter-reports/updated_sources/megalinter-reports/updated_sources/megalinter-reports/megalinter.log:249:32 - Unknown word (ngsw)
/github/workspace/megalinter-reports/updated_sources/megalinter-reports/updated_sources/megalinter-reports/updated_sources/megalinter-reports/megalinter.log:1093:40 - Unknown word (keyresults)
/github/workspace/megalinter-reports/updated_sources/megalinter-reports/updated_sources/megalinter-reports/updated_sources/megalinter-reports/megalinter.log:1093:56 - Unknown word (keyresults)
/github/workspace/megalinter-reports/updated_sources/megalinter-reports/updated_sources/megalinter-reports/updated_sources/megalinter-reports/megalinter.log:1097:40 - Unknown word (keyresults)
/github/workspace/megalinter-reports/updated_sources/megalinter-reports/updated_sources/megalinter-reports/updated_sources/megalinter-reports/megalinter.log:1097:56 - Unknown word (keyresults)
/github/workspace/megalinter-reports/updated_sources/megalinter-reports/updated_sources/megalinter-reports/updated_sources/megalinter-reports/megalinter.log:1101:40 - Unknown word (keyresults)
/github/workspace/megalinter-reports/updated_sources/megalinter-reports/updated_sources/megalinter-reports/updated_sources/megalinter-reports/megalinter.log:1433:39 - Unknown word (knowledeg)
/github/workspace/megalinter-reports/updated_sources/megalinter-reports/updated_sources/megalinter-reports/updated_sources/megalinter-reports/megalinter.log:1433:54 - Unknown word (knowledeg)
/github/workspace/megalinter-reports/updated_sources/megalinter-reports/updated_sources/megalinter-reports/updated_sources/megalinter-reports/megalinter.log:1586:39 - Unknown word (knowledeg)
/github/workspace/megalinter-reports/updated_sources/megalinter-reports/updated_sources/megalinter-reports/updated_sources/megalinter-reports/megalinter.log:1586:54 - Unknown word (knowledeg)
/github/workspace/megalinter-reports/updated_sources/megalinter-reports/updated_sources/megalinter-reports/updated_sources/megalinter-reports/megalinter.log:2605:36 - Unknown word (pageobjects)
/github/workspace/megalinter-reports/updated_sources/megalinter-reports/updated_sources/megalinter-reports/updated_sources/megalinter-reports/megalinter.log:2606:36 - Unknown word (pageobjects)
/github/workspace/megalinter-reports/updated_sources/megalinter-reports/updated_sources/megalinter-reports/updated_sources/megalinter-reports/megalinter.log:2609:36 - Unknown word (pageobjects)
/github/workspace/megalinter-reports/updated_sources/megalinter-reports/updated_sources/megalinter-reports/updated_sources/megalinter-reports/megalinter.log:2610:36 - Unknown word (pageobjects)
/github/workspace/megalinter-reports/updated_sources/megalinter-reports/updated_sources/megalinter-reports/updated_sources/megalinter-reports/megalinter.log:2613:36 - Unknown word (pageobjects)
/github/workspace/megalinter-reports/updated_sources/megalinter-reports/updated_sources/megalinter-reports/updated_sources/megalinter-reports/megalinter.log:2641:36 - Unknown word (pagedata)
/github/workspace/megalinter-reports/updated_sources/megalinter-reports/updated_sources/megalinter-reports/updated_sources/megalinter-reports/megalinter.log:2642:36 - Unknown word (pagedata)
/github/workspace/megalinter-reports/updated_sources/megalinter-reports/updated_sources/megalinter-reports/updated_sources/megalinter-reports/megalinter.log:2645:36 - Unknown word (pagedata)
/github/workspace/megalinter-reports/updated_sources/megalinter-reports/updated_sources/megalinter-reports/updated_sources/megalinter-reports/megalinter.log:2646:36 - Unknown word (pagedata)
/github/workspace/megalinter-reports/updated_sources/megalinter-reports/updated_sources/megalinter-reports/updated_sources/megalinter-reports/megalinter.log:2649:36 - Unknown word (pagedata)
/github/workspace/megalinter-reports/updated_sources/megalinter-reports/updated_sources/megalinter-reports/updated_sources/megalinter-reports/megalinter.log:2674:39 - Unknown word (knowledeg)
/github/workspace/megalinter-reports/updated_sources/megalinter-reports/updated_sources/megalinter-reports/updated_sources/megalinter-reports/megalinter.log:4349:56 - Unknown word (Altere)
/github/workspace/megalinter-reports/updated_sources/megalinter-reports/updated_sources/megalinter-reports/updated_sources/megalinter-reports/megalinter.log:5953:44 - Unknown word (kpis)
